time/total_timesteps,curriculum/frontier,time/iterations,time/time_elapsed,rollout/episodes,curriculum/success_rate,time/fps,train/clip_range,train/explained_variance,train/approx_kl,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/n_updates,train/policy_gradient_loss,rollout/win_rate_true_start,rollout/fill_mean,rollout/fill_mean_true_start,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,eval/mean_ep_length,eval/success_rate,eval/mean_reward
12845056,80,98,247,1914,0.8725,51937,0.13643008,0.925717830657959,0.0018075192,1.5835697781294584,0.7308511137962341,0.00017709815466666667,0.032772064208984375,-0.1501000882126391,387,-0.0005643041804432869,0.0,0.8966678277023105,0.5321166577205225,16.600257873535156,0.66,60.75,,,
12976128,80,99,249,1879,0.8662420382165605,51963,0.13577472000000002,0.9169041514396667,0.0034287814,1.806159982457757,0.8735429644584656,0.00017583112533333333,0.0355682373046875,-0.15043572732247412,391,-0.00033338636603730265,0.0,0.9138627717659118,0.5327635327635327,19.571884155273438,0.7,79.13,,,
13107200,,,,,,,0.13511936,0.9154385328292847,0.0049919365,1.8000990133732557,0.8632974624633789,0.000174564096,0.08561134338378906,-0.15300179785117507,395,0.006497602620584075,,,,,,,185.14,0.0,43.055912017822266
13107200,80,100,253,1894,0.8792585170340681,51709,,,,,,,,,,,0.0,0.9017886242455055,0.5419380854891742,20.2044620513916,0.69,76.55,,,
13238272,80,101,255,1902,0.8888888888888888,51729,0.134464,0.9199596643447876,0.0012049256,1.684068724513054,0.7992595434188843,0.00017329706666666667,0.026121139526367188,-0.15222493698820472,399,-0.0009150410205620574,0.0,0.9075696797393257,0.5312332259796028,17.62268829345703,0.72,68.32,,,
13369344,80,102,258,1865,0.8920140632847815,51754,0.13380864,0.9171658754348755,0.0013787624,1.6665089260786772,0.8100018501281738,0.00017203003733333336,0.026552200317382812,-0.146129667526111,403,-0.0007455938757630065,0.0,0.9069539602158011,0.5443652208358091,16.582008361816406,0.78,59.0,,,
13500416,80,103,260,1935,0.8856589147286822,51767,0.13315328,0.9261223673820496,0.0045608045,1.5758836343884468,0.7379778623580933,0.000170763008,0.03206443786621094,-0.1469530570320785,407,2.6133111532544717e-06,0.0,0.9091970523495071,0.5364879704502346,16.99557876586914,0.74,65.43,,,
13631488,80,104,263,1868,0.8822645290581163,51784,0.13249792,0.9167243242263794,0.0034830584,1.7215548381209373,0.912955105304718,0.00016949597866666667,0.06555557250976562,-0.15061521250754595,411,0.003333626198582351,0.0,0.904664657519761,0.5316275056418425,18.915882110595703,0.68,75.13,,,
13762560,80,105,265,1854,0.8714717741935484,51804,0.13184256,0.9158306121826172,0.0015550279,1.7619041502475739,0.8194656372070312,0.00016822894933333333,0.04464912414550781,-0.1515826794784516,415,0.0006668008263659431,0.0,0.906688241639698,0.5439105772439106,19.717042922973633,0.7,73.97,,,
13893632,80,106,267,1922,0.8912297893189612,51850,0.1311872,0.9156240820884705,0.0017199558,1.733492199331522,0.8198691010475159,0.00016696191999999999,0.04305076599121094,-0.15030831540934741,419,0.0006025313959980849,0.0,0.9051977749515037,0.5305077606039985,19.118013381958008,0.67,73.0,,,
14024704,80,107,270,1855,0.8866396761133604,51881,0.13053183999999998,0.9116986989974976,0.006957539,1.7750184759497643,0.8989318013191223,0.00016569489066666664,0.07268905639648438,-0.14410622068680823,423,0.00398365921137156,0.0,0.9050547402748661,0.5447408710381445,19.953393936157227,0.71,77.62,,,
14155776,80,108,272,1881,0.8971684053651267,51910,0.12987648000000002,0.919295072555542,0.008775577,1.6812528260052204,0.839261531829834,0.00016442786133333333,0.057605743408203125,-0.14577262289822102,427,0.0023641935404157266,0.0,0.9060192568964498,0.528515834675255,17.254409790039062,0.75,66.6,,,
14286848,80,109,274,1620,0.8880597014925373,52141,0.12922112000000002,0.9160531163215637,0.015260708,1.7783486710654364,0.8924214839935303,0.000163160832,0.07725694444444445,-0.14662481513288286,428,0.013104017875674698,0.0,0.888774577046182,0.5330197922790515,20.3780574798584,0.67,82.96,,,
14417920,,,,,,,0.12856576,0.9072719216346741,0.0014076551,1.8086057733744383,0.8280178904533386,0.00016189380266666667,0.05157661437988281,-0.14370852545835078,432,0.0017343800773232942,,,,,,,178.02,0.0,40.27302932739258
14417920,80,110,277,1731,0.8727762803234501,51932,,,,,,,,,,,0.0,0.8958712226572807,0.5320462306277909,16.178028106689453,0.66,72.98,,,
14548992,80,111,279,1792,0.8767967145790554,51961,0.1279104,0.9144385457038879,0.000855408,1.7312827724963427,0.8450264930725098,0.00016062677333333333,0.01776885986328125,-0.1368384463712573,436,-0.0013141760991857154,0.0,0.9077380952380952,0.531761412575366,15.73376750946045,0.73,67.24,,,
14680064,80,112,282,1821,0.8764556962025316,51981,0.12725503999999999,0.9201908707618713,0.0014848434,1.5757250804454088,0.8005719184875488,0.00015935974399999999,0.03453636169433594,-0.13327694684267044,440,-0.0005745149501308333,0.0,0.90846163754822,0.5326839363448227,15.794306755065918,0.74,66.7,,,
14811136,80,113,284,1764,0.8842931937172774,51992,0.12659968,0.9242229461669922,0.0012333363,1.5796384308487177,0.7658318877220154,0.00015809271466666664,0.025873184204101562,-0.1355391216930002,444,-0.0013797590327158105,0.0,0.9033061784384536,0.5283183371695612,19.399232864379883,0.69,71.78,,,
14942208,79,114,287,1773,0.9025270758122743,52003,0.12594432,0.9226704239845276,0.0012167684,1.5724172983318567,0.8377863168716431,0.00015682568533333335,0.027446746826171875,-0.1365543226711452,448,-0.0011245627520111157,0.0,0.9101613363692701,0.5339690988393583,16.982236862182617,0.78,68.77,,,
15073280,78,115,289,1726,0.9071274298056156,52006,0.12528896,0.9291520714759827,0.0030245099,1.4204148147255182,0.7196947336196899,0.000155558656,0.06266212463378906,-0.1354059698060155,452,0.0029100423416821286,0.0,0.9065061585339685,0.5290691284756567,19.798063278198242,0.65,82.95,,,
15204352,78,116,292,1761,0.8545067423704755,52016,0.1246336,0.9267255663871765,0.0011378465,1.4785576164722443,0.7097765803337097,0.00015429162666666667,0.028156280517578125,-0.13731899484992027,456,-0.0007558761144537129,0.0,0.904774924460709,0.5404040404040404,17.205591201782227,0.68,75.42,,,
15335424,78,117,294,1761,0.8166053599579611,52050,0.12397824,0.9142804741859436,0.0010442142,1.781574172899127,0.7920172214508057,0.00015302459733333335,0.03491401672363281,-0.1367394921835512,460,0.00020536183728836477,0.0,0.8999866798466079,0.5279329608938548,15.852807998657227,0.7,68.2,,,
15466496,78,118,296,1797,0.8067831449126414,52092,0.12332288,0.9074021577835083,0.0030848049,1.9107334781438112,0.9502468705177307,0.000151757568,0.05832099914550781,-0.13573257252573967,464,0.0016988736597340903,0.0,0.9049307144280246,0.5389539587070451,18.443483352661133,0.67,77.53,,,
15597568,78,119,299,1758,0.8183254344391785,52122,0.12266752,0.9145399928092957,0.0014922281,1.8040176257491112,0.8543281555175781,0.00015049053866666667,0.038478851318359375,-0.13630091026425362,468,-0.0003950506770706852,0.0,0.9018876669616146,0.5418343134220571,17.602998733520508,0.72,68.01,,,
15728640,,,,,,,0.12201216,0.912287712097168,0.009150213,1.8638988975435495,0.8371604084968567,0.00014922350933333333,0.05180549621582031,-0.1394423304591328,472,0.0018155022580685909,,,,,,,172.76,0.0,40.7582893371582
15728640,78,120,302,1839,0.8074222668004012,51927,,,,,,,,,,,0.0,0.9066051732355883,0.5291823224190374,17.202598571777344,0.65,68.41,,,
15859712,78,121,305,1777,0.8160500260552371,51955,0.1213568,0.9072829484939575,0.000841827,2.0419693533331156,0.9471921920776367,0.00014795648,0.03393363952636719,-0.13796004536561668,476,0.0003884369434672408,0.0,0.9040066140047381,0.5438650941444237,17.486900329589844,0.67,64.11,,,
15990784,78,122,307,1846,0.8205912334352702,51987,0.12070144,0.9136119484901428,0.0009595329,1.9207704830914736,0.9783129096031189,0.00014668945066666667,0.026441574096679688,-0.13751366408541799,480,0.00016522472833457869,0.0,0.8982451212498159,0.5303819444444445,16.844667434692383,0.66,66.34,,,
16121856,78,123,309,1829,0.8161503301168106,52026,0.12004608,0.9090557098388672,0.0017932116,1.9616392999887466,0.9816295504570007,0.00014542242133333333,0.046947479248046875,-0.13718782784417272,484,0.0005366592458813102,0.0,0.9053182944198072,0.5396090534979423,18.445289611816406,0.71,75.72,,,
16252928,78,124,312,1748,0.8096500530222693,52057,0.11939072,0.9123234748840332,0.00075009617,1.9202297795563936,0.9395638108253479,0.000144155392,0.020906448364257812,-0.13684333232231438,488,-0.0003597784543671878,0.0,0.8997160776336978,0.5363549553236479,19.35602378845215,0.6,74.99,,,
16384000,78,125,314,1793,0.8088541666666667,52083,0.11873536,0.9073526263237,0.00064590905,1.9731073286384344,0.9746646285057068,0.00014288836266666667,0.015432357788085938,-0.13601722894236445,492,-0.0008827764431771357,0.0,0.898996784477357,0.5340416377056234,19.620302200317383,0.54,80.71,,,
16515072,78,126,316,1835,0.8078291814946619,52115,0.11807999999999999,0.9079597592353821,0.0014753893,2.046401586383581,0.9921159744262695,0.00014162133333333333,0.042583465576171875,-0.13402144238352776,496,0.0003270263332524337,0.0,0.9035826016752447,0.5400228126677402,18.568580627441406,0.61,82.43,,,
16646144,78,127,319,1813,0.8102486047691527,52148,0.11742464000000001,0.9109921455383301,0.0010765742,2.00185414776206,1.003859043121338,0.000140354304,0.0320587158203125,-0.13182589213829488,500,-3.2077255127660464e-05,0.0,0.9085616228473371,0.5391307486824055,16.53396987915039,0.63,67.04,,,
16777216,78,128,321,1736,0.8125,52170,0.11676928,0.9131128787994385,0.0015160119,1.8936393279582262,0.8460305333137512,0.00013908727466666667,0.043491363525390625,-0.13498397055082023,504,-0.00022109925066615688,0.0,0.9086234852363885,0.5426149040606872,19.14480209350586,0.62,76.21,,,
16908288,78,129,323,1763,0.8306878306878307,52199,0.11611392,0.9206823110580444,0.0020643668,1.7678782753646374,0.8644585013389587,0.00013782024533333332,0.04241943359375,-0.13638517796061933,508,0.0016193578148886445,0.0,0.8996869813659377,0.5435077615595936,17.353818893432617,0.63,67.19,,,
17039360,,,,,,,0.11545855999999999,0.9156662225723267,0.0009827921,1.8593299128115177,0.9442148208618164,0.00013655321599999998,0.032085418701171875,-0.13531443802639842,512,-0.00026854086718230974,,,,,,,186.11,0.0,43.594947814941406
17039360,78,130,327,1723,0.8213707501349163,52021,,,,,,,,,,,0.0,0.8988700443527297,0.5478812145478812,18.800521850585938,0.72,70.49,,,
17170432,78,131,329,1817,0.8217213114754098,52053,0.11480320000000001,0.9172534346580505,0.0034193564,1.7810927666723728,0.857507050037384,0.00013528618666666667,0.051116943359375,-0.1330357730621472,516,0.0012168815374025144,0.0,0.9040203292634039,0.5412142736343649,19.451133728027344,0.56,79.88,,,
17301504,78,132,332,1804,0.8052822371828068,52083,0.11414784,0.9147329330444336,0.0016216075,1.9347398113459349,0.8977315425872803,0.00013401915733333332,0.055850982666015625,-0.13559928443282843,520,0.0014584741220460273,0.0,0.9012482549067914,0.5438056465759772,16.856847763061523,0.66,64.16,,,
17432576,78,133,334,1762,0.8036842105263158,52092,0.11349247999999999,0.9124228358268738,0.00062737934,1.992273949086666,0.9666265845298767,0.00013275212799999998,0.017950057983398438,-0.13283119001425803,524,-0.0007352170832746197,0.0,0.9005899581003629,0.5372757656367233,17.669660568237305,0.62,71.35,,,
17563648,78,134,336,1739,0.8125659978880676,52118,0.11283712,0.911385178565979,0.0010140922,1.9690973721444607,1.006199598312378,0.0001314850986666667,0.0367584228515625,-0.13489477382972836,528,-6.482616481662262e-05,0.0,0.9040245919678545,0.5383431740919664,18.192218780517578,0.67,68.79,,,
17694720,78,135,339,1822,0.8123379989631934,52138,0.11218176,0.911247193813324,0.003636042,1.8819806352257729,0.8292738199234009,0.00013021806933333335,0.0506744384765625,-0.13361881114542484,532,0.0010842050360224675,0.0,0.8976297922510875,0.5448119875600792,18.345542907714844,0.6,75.47,,,
17825792,78,136,341,1817,0.8123406425293218,52162,0.1115264,0.9114714860916138,0.0014575025,2.0158686116337776,0.9412745237350464,0.00012895104,0.036968231201171875,-0.1304555928800255,536,0.00021579536951321643,0.0,0.9069012141842814,0.5454640033291719,18.572412490844727,0.6,78.6,,,
17956864,78,137,344,1807,0.8033794162826421,52186,0.11087103999999999,0.916610598564148,0.0033687935,1.844493955373764,0.8674041032791138,0.00012768401066666667,0.05668830871582031,-0.13009516999591142,540,0.002682212101717596,0.0,0.9046369741813387,0.5352932970635419,17.888792037963867,0.61,72.22,,,
18087936,78,138,346,1804,0.8188368502316006,52208,0.11021568,0.9068363308906555,0.000812524,2.059394160285592,1.0426770448684692,0.00012641698133333335,0.033748626708984375,-0.1313072177581489,544,-4.250237543601543e-05,0.0,0.9029865046125208,0.5359597824971786,18.532133102416992,0.7,68.88,,,
18219008,78,139,348,1867,0.8235002478929102,52233,0.10956032,0.9099379777908325,0.0014103628,1.954882150515914,0.9209679961204529,0.000125149952,0.03389739990234375,-0.1306109536672011,548,2.051908722933149e-05,0.0,0.9096325391629801,0.5392592592592593,17.999229431152344,0.63,71.78,,,
18350080,,,,,,,0.10890496,0.9073742032051086,0.0010552255,1.983294913545251,1.0398725271224976,0.00012388292266666667,0.032459259033203125,-0.1288758860900998,552,-0.00017046350785676623,,,,,,,179.71,0.0,42.4913444519043
18350080,78,140,352,1873,0.8184568835098336,52095,,,,,,,,,,,0.0,0.8999162893094197,0.5374169040835708,17.858482360839844,0.61,72.53,,,
18481152,78,141,354,1748,0.8200312989045383,52117,0.1082496,0.9095367193222046,0.0006142191,2.004401173442602,0.9386063814163208,0.00012261589333333335,0.020078659057617188,-0.131844830699265,556,-0.0005403997383837122,0.0,0.9073579681893945,0.5336988549475962,20.10200309753418,0.7,79.01,,,
18612224,78,142,357,1834,0.8113207547169812,52131,0.10759424,0.9151484966278076,0.0013344148,1.8590251561254263,0.9579669833183289,0.00012134886400000001,0.04196357727050781,-0.13227526284754276,560,0.0005700607453036355,0.0,0.9005681435706882,0.5340085393704698,17.307159423828125,0.65,63.85,,,
18743296,78,143,359,1800,0.8173422267829656,52152,0.10693888,0.9108331203460693,0.0025317152,1.971248434856534,0.9132663607597351,0.00012008183466666667,0.03839874267578125,-0.13356095855124295,564,0.0004001726720161969,0.0,0.9077503429355281,0.5472547571313003,20.845754623413086,0.64,85.26,,,
18874368,78,144,361,1814,0.8121461657231086,52179,0.10628351999999999,0.9150953888893127,0.001727489,1.8716309536248446,0.9855785369873047,0.00011881480533333332,0.03903961181640625,-0.13102612597867846,568,0.0005172690889594378,0.0,0.9020580668871739,0.5432431533060463,18.381319046020508,0.7,69.69,,,
19005440,78,145,364,1747,0.8098028769312733,52198,0.10562816,0.9107427597045898,0.001541095,2.0213238913565874,0.9420958161354065,0.00011754777600000001,0.04284858703613281,-0.12955039425287396,572,0.0005403794693847885,0.0,0.9008317609729554,0.5503837170503837,19.260923385620117,0.6,80.09,,,
19136512,78,146,366,1821,0.8225971370143149,52212,0.10497279999999999,0.9187390804290771,0.0005792015,1.8985943365842104,0.8844352960586548,0.00011628074666666666,0.021554946899414062,-0.13060265430249274,576,-0.0004576687078952091,0.0,0.9021159178581839,0.5315406730931845,16.83081817626953,0.71,60.19,,,
19267584,78,147,368,1744,0.8213333333333334,52215,0.10431744,0.9139981269836426,0.00053991453,1.9976290799677372,1.0225712060928345,0.00011501371733333332,0.016925811767578125,-0.13196728145703673,580,-0.0006388669171428774,0.0,0.8969305697134443,0.5302619692863596,19.63546371459961,0.63,75.55,,,
19398656,78,148,371,1758,0.8070824524312896,52228,0.10366208,0.9098312258720398,0.0009961053,2.0246149469166994,1.0110371112823486,0.00011374668800000001,0.03527069091796875,-0.13232040032744408,584,-3.99875798393623e-05,0.0,0.9004620851416452,0.5409836065573771,17.579139709472656,0.6,71.87,,,
19529728,78,149,374,1744,0.8279683377308708,52215,0.10300672,0.9167144298553467,0.00065436057,1.8632206786423922,0.8867672681808472,0.00011247965866666666,0.027475357055664062,-0.13235679804347456,588,-0.0003530000985847437,0.0,0.9062960131385208,0.5486221656231207,19.548490524291992,0.78,72.52,,,
19660800,,,,,,,0.10235135999999999,0.919345498085022,0.001630873,1.783599853515625,0.8429880738258362,0.00011121262933333332,0.0406646728515625,-0.13106008106842637,592,0.0003053690270462539,,,,,,,181.85,0.0,41.939205169677734
19660800,78,150,377,1797,0.8210361067503925,52018,,,,,,,,,,,0.0,0.8972498746195648,0.5396596942365509,19.556171417236328,0.66,74.84,,,
19791872,78,151,380,1797,0.8204862907397827,52032,0.101696,0.9075422286987305,0.0009076602,2.0020856708288193,0.9116250276565552,0.00010994559999999998,0.03151512145996094,-0.12701512861531228,596,-0.00033156837525893934,0.0,0.9058100950143242,0.553757970424637,19.840492248535156,0.65,80.52,,,
19922944,78,152,382,1838,0.8358433734939759,52042,0.10104064,0.9177064299583435,0.0008948393,1.8476632237434387,0.8225200772285461,0.00010867857066666669,0.03682136535644531,-0.12472299940418452,600,0.00035959765227744356,0.0,0.910470317978479,0.5435310069221437,18.655841827392578,0.64,75.17,,,
20054016,78,153,385,1883,0.8244918195339613,52062,0.10038528,0.9129346013069153,0.0004672701,1.919263543561101,0.9665430784225464,0.00010741154133333335,0.018833160400390625,-0.12342642748262733,604,-0.00047520844782411586,0.0,0.9063878890396858,0.5387236052081225,19.114023208618164,0.58,76.99,,,
20185088,78,154,387,1817,0.8271854471955533,52073,0.09972991999999999,0.9175502061843872,0.0013141367,1.8248715456575155,0.8872379660606384,0.000106144512,0.0371551513671875,-0.12428522598929703,608,0.0004608092040143674,0.0,0.909204563213002,0.531777339469647,17.311927795410156,0.64,69.08,,,
20316160,78,155,390,1756,0.815748031496063,52086,0.09907456,0.916343092918396,0.00091964984,1.873702334240079,0.8851961493492126,0.00010487748266666669,0.03627777099609375,-0.1289549161447212,612,0.0003844896582450019,0.0,0.9037655727101438,0.5387077485842918,17.371719360351562,0.67,69.29,,,
20447232,78,156,392,1727,0.8252688172043011,52100,0.0984192,0.9142292141914368,0.00049946946,1.8970214799046516,0.9477158784866333,0.00010361045333333335,0.022663116455078125,-0.12867305777035654,616,-0.0003569349464669358,0.0,0.8998906260052757,0.5470784135634271,20.06192398071289,0.67,79.09,,,
20578304,78,157,394,1810,0.827817993795243,52122,0.09776383999999999,0.9196109771728516,0.00049469527,1.818213989958167,0.8779743909835815,0.000102343424,0.021501541137695312,-0.12961315282154828,620,-0.0004261609174136538,0.0,0.8994747970806903,0.5323089046493302,18.118619918823242,0.62,72.39,,,
20709376,78,158,397,1844,0.8042381432896064,52130,0.09710848000000001,0.9168875217437744,0.0009454519,1.8422897905111313,0.8891517519950867,0.00010107639466666669,0.037410736083984375,-0.12910830543842167,624,-0.0005066291396360612,0.0,0.9059278005409603,0.5415728804310755,17.613649368286133,0.69,67.36,,,
20840448,78,159,399,1795,0.8174767321613237,52143,0.09645312,0.9135172367095947,0.00224525,1.9732406288385391,0.8813498020172119,9.980936533333335e-05,0.042186737060546875,-0.13002818170934916,628,0.0011478102978799143,0.0,0.9036142921008287,0.5410211689066721,16.19038963317871,0.65,60.62,,,
20971520,,,,,,,0.09579776,0.9195693731307983,0.0016089184,1.8077672962099314,0.8265363574028015,9.8542336e-05,0.05000114440917969,-0.1305835610255599,632,0.0007206194077298278,,,,,,,182.19,0.0,42.368865966796875
20971520,78,160,403,1805,0.824607329842932,51993,,,,,,,,,,,0.0,0.8940733901029375,0.5329895296140021,20.010723114013672,0.63,80.29,,,
21102592,78,161,405,1741,0.819206008583691,51996,0.09514239999999999,0.9099262952804565,0.00096820056,1.999333394691348,1.0190280675888062,9.727530666666666e-05,0.03598976135253906,-0.12760988471563905,636,-3.88251446565846e-05,0.0,0.8965898695938903,0.5394439532370566,17.977130889892578,0.66,73.88,,,
21233664,78,162,408,1767,0.8178496868475992,52003,0.09448704,0.9192919731140137,0.0010765947,1.8509502075612545,0.8973011374473572,9.600827733333335e-05,0.03742027282714844,-0.12655684852506965,640,0.00037211183553154115,0.0,0.9046790612532924,0.5401850093208117,19.804325103759766,0.66,76.69,,,
21364736,78,163,410,1770,0.8190928270042194,52000,0.09383168,0.915368914604187,0.0005225219,1.9344665855169296,0.9451575875282288,9.4741248e-05,0.025709152221679688,-0.12636038975324482,644,-0.00012192860867799027,0.0,0.8976494385157286,0.5328447877467485,21.564838409423828,0.59,86.18,,,
21495808,78,164,413,1798,0.8246325392802838,52017,0.09317631999999999,0.9173175096511841,0.0007082366,1.8849036749452353,0.9673559069633484,9.347421866666666e-05,0.034465789794921875,-0.1277403790736571,648,-0.00011112519405287458,0.0,0.9129897416882957,0.5400189933523267,19.511463165283203,0.67,79.55,,,
21626880,78,165,415,1804,0.8335040983606558,52026,0.09252096,0.9208178520202637,0.0010401242,1.7087110690772533,0.8769111037254333,9.220718933333335e-05,0.0282135009765625,-0.1232391525991261,652,-0.00012611403144546784,0.0,0.9065998740795489,0.5395272166105499,17.590709686279297,0.7,70.3,,,
21757952,78,166,418,1841,0.8330788804071246,52047,0.09186559999999999,0.920633852481842,0.0010129821,1.813171785324812,0.8630621433258057,9.094016e-05,0.03643226623535156,-0.12508326990064234,656,0.0003684273524413584,0.0,0.9041717799639218,0.5477081691620699,17.618688583374023,0.59,72.32,,,
21889024,78,167,420,1764,0.8247907949790795,52061,0.09121024,0.9215925335884094,0.0004750811,1.9075635336339474,0.9998992085456848,8.967313066666666e-05,0.024738311767578125,-0.12672294594813138,660,0.0002723187108131242,0.0,0.9040900310741581,0.5388257575757577,18.61627197265625,0.63,74.74,,,
22020096,78,168,422,1845,0.8198288877705083,52066,0.09055487999999999,0.9108438491821289,0.00059742405,1.9053312875330448,0.9341347217559814,8.840610133333332e-05,0.023235321044921875,-0.1251116432249546,664,-0.0004784541415574495,0.0,0.9068285991501891,0.5405200358645424,18.850242614746094,0.6,80.77,,,
22151168,78,169,425,1881,0.8087649402390438,52074,0.08989952,0.9098432660102844,0.00046831218,1.9729280956089497,0.9731168746948242,8.713907200000003e-05,0.019239425659179688,-0.12317889742553234,668,-0.0005232469029579079,0.0,0.9067149729917761,0.5500612319200345,17.069137573242188,0.74,61.87,,,
22282240,,,,,,,0.08924415999999999,0.9190760850906372,0.00088886154,1.8813755977898836,0.8591843247413635,8.587204266666669e-05,0.03957939147949219,-0.12680026388261467,672,0.00032729871418268885,,,,,,,177.19,0.0,41.62385559082031
22282240,78,170,428,1720,0.8199254128929142,51951,,,,,,,,,,,0.0,0.9032730404823428,0.5337076629593637,20.02350425720215,0.7,77.51,,,
22413312,78,171,431,1719,0.8304721030042919,51969,0.0885888,0.9140591025352478,0.0016717891,1.8913066945970058,0.9192711114883423,8.460501333333335e-05,0.03830909729003906,-0.12749446160160005,676,0.0006772285396436928,0.0,0.9020820316147057,0.543244653103808,17.751562118530273,0.69,69.45,,,
22544384,78,172,433,1873,0.8378926038500507,51969,0.08793344,0.9152668118476868,0.00074600294,1.7932774182409048,0.8692229390144348,8.333798400000003e-05,0.0317230224609375,-0.12525598786305636,680,-0.0003799481592068332,0.0,0.8993955692656529,0.5441071815340822,17.830612182617188,0.62,70.4,,,
22675456,78,173,436,1766,0.8294209702660407,51984,0.08727808,0.9155226349830627,0.0008926438,1.9029193241149187,0.9549803733825684,8.207095466666669e-05,0.03180694580078125,-0.12371584994252771,684,-0.00015861063548072707,0.0,0.9049256882401465,0.5376560897095759,17.842008590698242,0.72,69.0,,,
22806528,78,174,438,1746,0.8447368421052631,51995,0.08662271999999999,0.9192216396331787,0.0005089373,1.7917814925312996,0.8712165951728821,8.080392533333335e-05,0.03200531005859375,-0.12484300753567368,688,-2.037693775491789e-06,0.0,0.905208377526056,0.5397844858345822,20.0565128326416,0.66,74.5,,,
22937600,78,175,441,1742,0.8390191897654584,51995,0.08596735999999999,0.9241250157356262,0.0012427034,1.6741418950259686,0.7701040506362915,7.9536896e-05,0.030588150024414062,-0.13103402545675635,692,-7.849471512599848e-05,0.0,0.9011070006094882,0.546110773797477,21.17534828186035,0.66,85.67,,,
23068672,78,176,443,1879,0.8288607594936709,51988,0.085312,0.9218828678131104,0.0010559186,1.6961419954895973,0.8546450734138489,7.826986666666669e-05,0.03361320495605469,-0.12638218223582953,696,-3.369859041413292e-05,0.0,0.8968258661357827,0.538259381493705,18.036500930786133,0.64,74.51,,,
23199744,78,177,446,1788,0.833592534992224,51992,0.08465663999999999,0.9180005788803101,0.00045057706,1.8937522433698177,0.9366273283958435,7.700283733333335e-05,0.025989532470703125,-0.12251252122223377,700,-0.00021267926240398083,0.0,0.9030021818985279,0.53447505072389,18.655271530151367,0.72,75.74,,,
23330816,78,178,448,1752,0.8371848739495799,52007,0.08400127999999998,0.9188240170478821,0.0011067016,1.842116268351674,0.8924305438995361,7.5735808e-05,0.03653907775878906,-0.1233786822995171,704,9.605705508874962e-05,0.0,0.9048776706691469,0.5390946502057613,17.6387882232666,0.66,72.22,,,
23461888,78,179,451,1793,0.8334198235599377,52018,0.08334592,0.9221636056900024,0.0005430821,1.710420025512576,0.8257400393486023,7.446877866666669e-05,0.030599594116210938,-0.12414163129869848,708,-0.00013479412700689863,0.0,0.9008283241412075,0.5330230047898536,19.58246421813965,0.64,78.55,,,
23592960,,,,,,,0.08269056,0.9214403033256531,0.00062883936,1.7731528747826815,0.9070307612419128,7.320174933333334e-05,0.038135528564453125,-0.12007396470289677,712,0.00037326565507100895,,,,,,,173.99,0.0,41.2270622253418
23592960,78,180,454,1794,0.8282619907168643,51895,,,,,,,,,,,0.0,0.9068362305077281,0.547452616936185,19.653039932250977,0.69,77.97,,,
23724032,78,181,457,1770,0.8330741316744427,51907,0.08203519999999999,0.918653666973114,0.0005766739,1.8349373582750559,0.946790337562561,7.193472e-05,0.02996826171875,-0.118707241024822,716,-7.99794179329183e-07,0.0,0.9086210504289599,0.5441873936497592,18.49424171447754,0.64,76.77,,,
23855104,78,182,459,1791,0.847071021254536,51920,0.08137983999999998,0.9217209219932556,0.0008138764,1.7289448324590921,0.845126748085022,7.066769066666666e-05,0.02622222900390625,-0.11906587542034686,720,9.246360423276201e-05,0.0,0.9056668803551364,0.54955323647773,19.948823928833008,0.65,82.19,,,
23986176,78,183,461,1709,0.8414308595835558,51934,0.08072448,0.9257829189300537,0.00039032416,1.7034061681479216,0.80556720495224,6.940066133333334e-05,0.018505096435546875,-0.12006551236845553,724,-0.0003031693340744823,0.0,0.9052655151738437,0.5371840094062317,19.235143661499023,0.65,75.87,,,
24117248,78,184,464,1752,0.8410526315789474,51950,0.08006912,0.9249857068061829,0.000648664,1.6933519151061773,0.8147159814834595,6.8133632e-05,0.028333663940429688,-0.12183536461088806,728,-0.00019945921485486906,0.0,0.9034824398218614,0.53584455667789,20.258474349975586,0.66,82.54,,,
24248320,78,185,466,1765,0.8512658227848101,51965,0.07941375999999999,0.9149299263954163,0.00051620195,1.8474192060530186,0.9043577909469604,6.686660266666666e-05,0.028608322143554688,-0.11944719951134175,732,-0.00020796544322365662,0.0,0.9010177316126323,0.5422730770517582,19.692323684692383,0.65,78.69,,,
24379392,78,186,468,1777,0.8420229405630866,51984,0.0787584,0.918253481388092,0.00043132674,1.8083471339195967,0.8834662437438965,6.559957333333337e-05,0.027618408203125,-0.11873811250552535,736,-0.00029958605955471285,0.0,0.901442992420295,0.529970081502115,21.50628662109375,0.58,94.73,,,
24510464,78,187,471,1683,0.8308189655172413,51987,0.07810304,0.916910707950592,0.00026605144,1.9072087593376637,0.9965983033180237,6.433254400000003e-05,0.022220611572265625,-0.11883104674052447,740,-0.0001361211625408032,0.0,0.9073083778966132,0.5413599124098614,17.66826057434082,0.71,72.75,,,
