curriculum/frontier,time/iterations,time/total_timesteps,curriculum/success_rate,time/fps,time/time_elapsed,rollout/episodes,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/value_loss,train/n_updates,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/fill_mean_true_start,rollout/win_rate_true_start,rollout/ep_len_mean,rollout/fill_mean,rollout/success_rate,eval/mean_ep_length,eval/success_rate,eval/mean_reward
,,23592960,,,,,7.320174933333334e-05,0.8830486536026001,6.402719918696675e-05,0.025302886962890625,0.08269056,0.0004927292,2.4267625473439693,716,1.1842567920684814,-0.1060240991646424,,,,,,,176.17,0.0,40.944881439208984
76,180,23592960,0.6626722588376274,46867,503,1478,,,,,,,,,,,17.89153480529785,0.5510008390267289,0.0,79.47,0.8963898494796104,0.61,,,
76,181,23724032,0.679673849737915,46881,506,1504,7.193472e-05,0.8925930261611938,-0.00017338377801934257,0.022962570190429688,0.08203519999999999,0.00034751504,2.3449548482894897,720,1.152995228767395,-0.10277926386334002,19.78478240966797,0.5442422678195037,0.0,86.23,0.9032949172576832,0.51,,,
76,182,23855104,0.6458333333333334,46895,508,1537,7.066769066666666e-05,0.8891286253929138,-0.00022430120225180872,0.01214599609375,0.08137983999999998,0.00022285237,2.5324652418494225,724,1.2792054414749146,-0.10636664868798107,19.644132614135742,0.5354588677134524,0.0,86.88,0.8961260110685397,0.53,,,
76,183,23986176,0.6417016177351708,46918,511,1454,6.940066133333334e-05,0.8868311047554016,-0.0001375831907353131,0.022495269775390625,0.08072448,0.00047169515,2.5327880904078484,728,1.2828900814056396,-0.10624072304926813,18.578407287597656,0.5339397877409574,0.0,82.6,0.8984835362643708,0.55,,,
76,184,24117248,0.6471976401179941,46933,513,1506,6.8133632e-05,0.8838157057762146,-5.4811325753689744e-05,0.025386810302734375,0.08006912,0.0004832365,2.5224456265568733,732,1.233018398284912,-0.10529661050532013,21.19611358642578,0.5462665237584852,0.0,94.9,0.8958732969357139,0.52,,,
76,185,24248320,0.6566125290023201,46935,516,1510,6.686660266666666e-05,0.8832547664642334,-1.8804032151820138e-05,0.023517608642578125,0.07941375999999999,0.0004669173,2.556258600205183,736,1.2697011232376099,-0.10442444437649101,18.9521484375,0.5318138651471984,0.0,78.86,0.9009402338320661,0.65,,,
76,186,24379392,0.6745742092457421,46934,519,1464,6.559957333333337e-05,0.8888035416603088,-0.0001505182381151826,0.019306182861328125,0.0787584,0.00037921994,2.5065575763583183,740,1.21177339553833,-0.10475564340595156,20.14699363708496,0.5377314814814815,0.0,94.02,0.8895466504756122,0.42,,,
76,187,24510464,0.6637478108581436,46934,522,1475,6.433254400000003e-05,0.8928219676017761,-0.00016884383694559801,0.026119232177734375,0.07810304,0.00040861353,2.399807993322611,744,1.2048133611679077,-0.10756845900323242,19.279617309570312,0.5363302233531242,0.0,81.39,0.9065160075329568,0.63,,,
76,188,24641536,0.6514320536258379,46937,524,1473,6.306551466666669e-05,0.883388340473175,-0.00014376247963809874,0.026060104370117188,0.07744767999999999,0.00048253767,2.465468857437372,748,1.2026326656341553,-0.10674295458011329,22.1532039642334,0.5380410531012941,0.0,97.81,0.8853854986464174,0.52,,,
76,189,24772608,0.6767317939609236,46949,527,1472,6.179848533333334e-05,0.882447361946106,-1.3915322597313207e-05,0.026029586791992188,0.07679231999999998,0.00037439287,2.5720243602991104,752,1.273788571357727,-0.10517765721306205,18.328359603881836,0.5555991798630198,0.0,82.65,0.9045474369296833,0.56,,,
,,24903680,,,,,6.053145600000003e-05,0.8897877335548401,0.0002571955974417506,0.023683547973632812,0.07613695999999999,0.0003006924,2.3444592654705048,756,1.1659823656082153,-0.10359285632148385,,,,,,,180.57,0.0,41.76048278808594
76,190,24903680,0.6487628243814122,46852,531,1459,,,,,,,,,,,19.026697158813477,0.5387539857738534,0.0,84.31,0.8948205687981791,0.61,,,
76,191,25034752,0.6496478873239436,46865,534,1501,5.9264426666666686e-05,0.8838708400726318,-0.000286778318695724,0.021871566772460938,0.0754816,0.0004242471,2.48576832190156,760,1.2910863161087036,-0.10458108689635992,18.902278900146484,0.5428357650579873,0.0,78.73,0.8992276753769092,0.6,,,
76,192,25165824,0.6512455516014235,46886,536,1493,5.799739733333334e-05,0.8810810446739197,-0.00026094799977727234,0.018316268920898438,0.07482623999999999,0.00039223273,2.5856742560863495,764,1.3062416315078735,-0.1049096699571237,20.20940399169922,0.5423251699038887,0.0,91.61,0.8960416098170062,0.51,,,
76,193,25296896,0.6725873297809355,46901,539,1469,5.673036800000003e-05,0.8828164935112,-0.0002771971030597342,0.020868301391601562,0.07417088,0.00031093037,2.5768921114504337,768,1.2085994482040405,-0.1051996269961819,19.644350051879883,0.5323633156966491,0.0,86.66,0.9012177596248394,0.5,,,
76,194,25427968,0.6631837738168408,46905,542,1441,5.546333866666671e-05,0.8870717883110046,-0.0002787007142615039,0.021097183227539062,0.07351552,0.00032580638,2.4434075132012367,772,1.1727612018585205,-0.1063416632823646,19.742082595825195,0.5352284343791774,0.0,88.93,0.8891030748537111,0.5,,,
76,195,25559040,0.6689615605278256,46915,544,1536,5.419630933333337e-05,0.8819180727005005,0.00032120782634592615,0.03227996826171875,0.07286015999999998,0.001056933,2.5023677200078964,776,1.193976640701294,-0.10429619543720037,18.32205581665039,0.5454009185522269,0.0,78.95,0.9038869598765432,0.59,,,
76,196,25690112,0.6566125290023201,46932,547,1536,5.292928000000003e-05,0.8804141283035278,-0.0002111727553710807,0.018171310424804688,0.07220480000000001,0.0003269558,2.5183104053139687,780,1.2821558713912964,-0.1020174075383693,18.428329467773438,0.5419436530547642,0.0,82.68,0.8959137088477367,0.52,,,
76,197,25821184,0.6578947368421053,46945,550,1445,5.1662250666666685e-05,0.8921099901199341,-0.00021397179807536304,0.017345428466796875,0.07154943999999999,0.00027319067,2.5051748864352703,784,1.2002480030059814,-0.1052606669254601,18.21141815185547,0.540632207298874,0.0,89.59,0.9030116621812124,0.51,,,
76,198,25952256,0.6798780487804879,46962,552,1440,5.039522133333334e-05,0.8893229365348816,-0.00018388748503639363,0.022722244262695312,0.07089408,0.00035056984,2.4167839512228966,788,1.1579244136810303,-0.10700690816156566,21.030118942260742,0.5348559670781893,0.0,90.89,0.8933641975308642,0.55,,,
76,199,26083328,0.6750902527075813,46980,555,1464,4.9128192e-05,0.8907570838928223,-0.00014371832003234886,0.0233306884765625,0.07023871999999998,0.0002564799,2.39267011359334,792,1.1158920526504517,-0.10725884407293051,18.358919143676758,0.5503638296132777,0.0,82.09,0.897633744855967,0.61,,,
,,26214400,,,,,4.786116266666671e-05,0.8827386498451233,-0.0002732194179770886,0.012157440185546875,0.06958336000000001,0.00022517904,2.5388348884880543,796,1.3204258680343628,-0.10487329994793981,,,,,,,175.71,0.0,40.905338287353516
76,200,26214400,0.6627358490566038,46898,558,1502,,,,,,,,,,,19.461471557617188,0.5456709432744291,0.0,89.54,0.8973385280531309,0.56,,,
76,201,26345472,0.6638554216867469,46912,561,1477,4.659413333333337e-05,0.8848060965538025,-9.056327235157369e-05,0.022247314453125,0.06892799999999999,0.00047173095,2.5440398827195168,800,1.2435529232025146,-0.10547092347405851,20.459074020385742,0.5492464072905714,0.0,91.94,0.8940461562894423,0.6,,,
76,202,26476544,0.6805054151624549,46915,564,1470,4.5327104000000026e-05,0.8844326138496399,-0.00022724659629602684,0.019189834594726562,0.06827264,0.00023695212,2.49394578486681,804,1.1126641035079956,-0.10262827319093049,19.223970413208008,0.5299823633156967,0.0,87.04,0.8929453262786595,0.59,,,
76,203,26607616,0.652542372881356,46932,566,1550,4.4060074666666684e-05,0.8803738951683044,-0.000217736407648772,0.017477035522460938,0.06761728,0.00018614033,2.5361449606716633,808,1.2402865886688232,-0.0989760443335399,18.497211456298828,0.5422398589065256,0.0,83.8,0.9061887694145758,0.56,,,
76,204,26738688,0.6582582582582582,46955,569,1440,4.279304533333334e-05,0.8840311765670776,-5.3646063861378934e-05,0.02130889892578125,0.06696191999999998,0.00036023185,2.5690226517617702,812,1.226181149482727,-0.09931488113943487,20.249553680419922,0.5449607182940516,0.0,91.46,0.9036865569272976,0.52,,,
76,205,26869760,0.6629930394431555,46971,572,1532,4.1526016e-05,0.8865577578544617,-6.997029595368076e-05,0.0174560546875,0.06630655999999999,0.00014641785,2.505494773387909,816,1.2674258947372437,-0.10351186746265739,20.0304012298584,0.529661696328363,0.0,90.61,0.8951584308416337,0.47,,,
76,206,27000832,0.652355396541443,46991,574,1458,4.0258986666666656e-05,0.8834171891212463,-0.00019046181841986254,0.020753860473632812,0.06565119999999999,0.0003006615,2.5555016584694386,820,1.2027676105499268,-0.10305906645953655,20.679882049560547,0.5379377004525284,0.0,91.13,0.9011244898304798,0.54,,,
76,207,27131904,0.6741379310344827,47003,577,1544,3.899195733333337e-05,0.8859142065048218,-8.889822129276581e-05,0.018642425537109375,0.06499584,0.00024807025,2.480746626853943,824,1.3028794527053833,-0.10186914948280901,18.201818466186523,0.5263157894736842,0.0,79.19,0.8967648563935267,0.52,,,
76,208,27262976,0.6609195402298851,47025,579,1540,3.7724928000000026e-05,0.8770030736923218,-8.072896525845863e-05,0.019517898559570312,0.06434047999999998,0.0002840276,2.6244951002299786,828,1.320410132408142,-0.10100301296915859,19.956260681152344,0.5347736625514403,0.0,84.75,0.9003687670354337,0.55,,,
76,209,27394048,0.68,47036,582,1448,3.645789866666668e-05,0.8835247755050659,-3.337608814035775e-05,0.019605636596679688,0.06368511999999998,0.000192425,2.541295550763607,832,1.253655195236206,-0.10226783505640924,19.222929000854492,0.5428933206710984,0.0,88.08,0.904372143782825,0.62,,,
,,27525120,,,,,3.5190869333333395e-05,0.8866428732872009,-0.0002025113208219409,0.018890380859375,0.06302975999999999,0.0001941332,2.4423069581389427,836,1.212035894393921,-0.10297887388151139,,,,,,,178.55,0.0,41.46250534057617
76,210,27525120,0.6707242848447961,46957,586,1459,,,,,,,,,,,19.456480026245117,0.532934833567745,0.0,84.53,0.8896081368094161,0.51,,,
76,211,27656192,0.6698280972139893,46981,588,1485,3.392384000000005e-05,0.8817078471183777,-0.00017733339518599678,0.010822296142578125,0.062374399999999997,0.00015017031,2.5545499585568905,840,1.2702866792678833,-0.1035867523169145,19.780662536621094,0.5343027591349738,0.0,90.35,0.8974435715176455,0.55,,,
76,212,27787264,0.6839729119638827,46996,591,1581,3.265681066666671e-05,0.8791998624801636,-4.5541291910922155e-05,0.018812179565429688,0.061719039999999975,0.00016697054,2.5440104082226753,844,1.2115635871887207,-0.1025449667358771,17.8024959564209,0.535618682328499,0.0,78.51,0.8994229312593218,0.55,,,
76,213,27918336,0.6587759815242494,47010,593,1520,3.138978133333337e-05,0.8715693950653076,-0.00026172221259912476,0.0119781494140625,0.06106367999999998,0.00016080399,2.6757669895887375,848,1.269004464149475,-0.09922316775191575,19.918821334838867,0.5364797668038409,0.0,92.19,0.9017543859649122,0.53,,,
76,214,28049408,0.6557846506300115,47027,596,1529,3.0122752000000025e-05,0.8802367448806763,1.1444255505921319e-05,0.01833343505859375,0.06040831999999999,0.00016459927,2.6212074980139732,852,1.2337687015533447,-0.09901573765091598,20.474422454833984,0.5323910482921084,0.0,96.59,0.9035276829041816,0.51,,,
76,215,28180480,0.6609491137793024,47042,599,1530,2.8855722666666682e-05,0.8799844980239868,-0.00020010619664390106,0.014589309692382812,0.059752959999999994,0.00013717246,2.6416051611304283,856,1.340786099433899,-0.10069886152632535,18.945096969604492,0.543737094152278,0.0,85.91,0.9062938755749212,0.52,,,
76,216,28311552,0.6699147381242387,47055,601,1423,2.758869333333334e-05,0.8849210739135742,-0.0001096681098715635,0.015943527221679688,0.05909759999999997,0.00015776869,2.525470692664385,860,1.3079358339309692,-0.10393855755683035,19.532087326049805,0.54483546417117,0.0,88.92,0.9006532885661487,0.48,,,
76,217,28442624,0.6686080372743156,47064,604,1511,2.632166400000005e-05,0.893302321434021,-0.0001767322264640825,0.015018463134765625,0.058442240000000006,0.00013144773,2.36421075835824,864,1.1491587162017822,-0.10553545982111245,21.39590072631836,0.5424120265390107,0.0,95.11,0.9010466455866853,0.54,,,
76,218,28573696,0.6711246200607903,47064,607,1457,2.505463466666671e-05,0.8860602974891663,-9.535867138765752e-05,0.017477035522460938,0.057786879999999985,0.00019541381,2.505032829940319,868,1.2615876197814941,-0.10709601582493633,19.399789810180664,0.5415875276986388,0.0,91.22,0.8925747985459722,0.49,,,
76,219,28704768,0.6587817859254879,47062,609,1526,2.3787605333333366e-05,0.8843158483505249,-0.000252059970080154,0.013357162475585938,0.05713151999999999,0.000113715185,2.5427809469401836,872,1.240724802017212,-0.10651797882746905,21.46515464782715,0.5303851114796388,0.0,95.86,0.8877967088976264,0.49,,,
,,28835840,,,,,2.2520576000000024e-05,0.8806590437889099,-0.0002244628367407131,0.013324737548828125,0.05647615999999997,0.00015806487,2.6677555963397026,876,1.3240749835968018,-0.1047417155932635,,,,,,,183.03,0.0,42.07802200317383
76,220,28835840,0.6644776119402985,46954,614,1476,,,,,,,,,,,18.89069175720215,0.5434149542676674,0.0,80.32,0.8969520559403125,0.53,,,
76,221,28966912,0.6676557863501483,46971,616,1463,2.125354666666668e-05,0.8905714154243469,-0.0002604670498840278,0.013124465942382812,0.055820800000000004,0.0001110649,2.4330701678991318,880,1.1820284128189087,-0.10299050319008529,21.289161682128906,0.5401900701660892,0.0,91.85,0.9038758512442724,0.57,,,
76,222,29097984,0.6593731519810763,46986,619,1505,1.998651733333334e-05,0.8819627165794373,-0.00024134278828569222,0.01230621337890625,0.05516543999999998,0.00010232262,2.532256804406643,884,1.3177731037139893,-0.1012949402211234,20.034841537475586,0.5570889360698278,0.0,86.17,0.8983552766498502,0.48,,,
76,223,29229056,0.6666666666666666,46989,622,1516,1.8719487999999996e-05,0.8832929134368896,-0.00022399419140128884,0.0099945068359375,0.05451007999999999,0.000102472135,2.5490316674113274,888,1.2833598852157593,-0.10112342680804431,19.004528045654297,0.5383539094650206,0.0,86.48,0.8993126811948271,0.59,,,
76,224,29360128,0.6693688477127968,46999,624,1523,1.7452458666666708e-05,0.8844148516654968,-0.00019320925821375567,0.00972747802734375,0.053854719999999995,7.765884e-05,2.552288196980953,892,1.3140783309936523,-0.10013351507950574,19.468488693237305,0.5347013680347014,0.0,82.52,0.8998322025242577,0.58,,,
76,225,29491200,0.666860465116279,47002,627,1506,1.6185429333333366e-05,0.8845049738883972,-0.00016901519120438024,0.009519577026367188,0.05319936,7.087531e-05,2.4993336647748947,896,1.2701685428619385,-0.09914053592365235,20.03533172607422,0.5423033756367089,0.0,85.68,0.9029396816028069,0.54,,,
76,226,29622272,0.6740654205607477,47001,630,1496,1.4918400000000023e-05,0.8889672160148621,-0.00012916572813992389,0.010377883911132812,0.05254399999999998,7.86669e-05,2.471175003796816,900,1.2121063470840454,-0.10067862179130316,21.245361328125,0.5424274039297513,0.0,95.65,0.9038505974780485,0.57,,,
76,227,29753344,0.6573751451800233,47012,632,1518,1.3651370666666735e-05,0.8879684805870056,-0.00018573178567748982,0.008302688598632812,0.051888639999999986,7.0584676e-05,2.4425846114754677,904,1.2078547477722168,-0.10110759525559843,19.822891235351562,0.5458792125458792,0.0,88.12,0.9016818751118266,0.5,,,
76,228,29884416,0.6740011580775912,47022,635,1509,1.2384341333333392e-05,0.8880699872970581,-0.00014531088527292013,0.008533477783203125,0.05123327999999999,7.305964e-05,2.479868359863758,908,1.2676194906234741,-0.10015942272730172,20.47041893005371,0.5296383854303476,0.0,90.59,0.9026581253221412,0.57,,,
76,229,30015488,0.6629477392836172,47033,638,1498,1.111731200000005e-05,0.8845460414886475,-0.00017822320660343394,0.00705718994140625,0.05057792,5.489972e-05,2.518494952470064,912,1.2920359373092651,-0.10045273008290678,18.7366886138916,0.5356769198577108,0.0,84.32,0.8979627157197252,0.55,,,
